createdAt,lat,long,led,cardNumber,location
12/1/2020 3:26,13.87752833,100.5493883,223,e10-619-40130,Mueang Nonthaburi
12/1/2020 3:28,13.876495,100.54992,223,e10-619-40130,[]
12/1/2020 3:30,13.870225,100.551975,223,e10-619-40130,Lak Si
12/1/2020 3:32,13.86751833,100.5561117,223,e10-619-40130,Lak Si
12/1/2020 3:34,13.86047,100.5564283,223,e10-619-40130,Lak Si
12/1/2020 3:36,13.86009,100.5485617,223,e10-619-40130,Lak Si
12/1/2020 3:38,13.85454,100.5492083,223,e10-619-40130,Lak Si
12/1/2020 3:40,13.84840833,100.5600017,223,e10-619-40130,Chatu Chak
12/1/2020 3:42,13.84103833,100.573335,223,e10-619-40130,Chatu Chak
12/1/2020 3:44,13.83974667,100.5755583,223,e10-619-40130,Chatu Chak
12/1/2020 3:46,13.83584667,100.5733483,223,e10-619-40130,Chatu Chak
12/1/2020 3:48,13.83477167,100.5727233,223,e10-619-40130,Chatu Chak
12/1/2020 3:50,13.83025,100.5701317,223,e10-619-40130,Chatu Chak
12/1/2020 3:52,13.82284833,100.5740017,223,e10-619-40130,Chatu Chak
12/1/2020 3:54,13.80851333,100.5752417,223,e10-619-40130,Chatu Chak
12/1/2020 3:56,13.81513833,100.5753133,223,e10-619-40130,Chatu Chak
12/1/2020 3:58,13.815245,100.5753067,223,e10-619-40130,Chatu Chak
12/1/2020 4:00,13.81538,100.5753033,223,e10-619-40130,Chatu Chak
12/1/2020 4:02,13.81538,100.5753033,223,e10-619-40130,Chatu Chak
12/1/2020 4:04,13.81538,100.5753033,223,e10-619-40130,Chatu Chak
12/1/2020 4:06,13.81538,100.5753033,223,e10-619-40130,Chatu Chak
12/1/2020 4:08,13.81538,100.5753033,223,e10-619-40130,Chatu Chak
12/1/2020 4:10,13.81538,100.5753033,223,e10-619-40130,Chatu Chak
12/1/2020 4:12,13.82327667,100.5734683,223,e10-619-40130,Chatu Chak
12/1/2020 4:14,13.819115,100.575495,223,e10-619-40130,Chatu Chak
12/1/2020 4:16,13.81763333,100.5814817,223,e10-619-40130,Chatu Chak
12/1/2020 4:18,13.81843333,100.5899483,223,e10-619-40130,Lat Phrao
12/1/2020 4:20,13.818465,100.59076,223,e10-619-40130,Lat Phrao
12/1/2020 4:22,13.81883667,100.59442,223,e10-619-40130,Lat Phrao
12/1/2020 4:24,13.82042667,100.59632,223,e10-619-40130,Lat Phrao
12/1/2020 4:26,13.81486667,100.596265,223,e10-619-40130,Lat Phrao
12/1/2020 4:28,13.80928333,100.596255,223,e10-619-40130,Lat Phrao
12/1/2020 4:30,13.80315333,100.5965517,223,e10-619-40130,Lat Phrao
12/1/2020 4:32,13.7986,100.597205,223,e10-619-40130,Wang Thong Lang
12/1/2020 4:34,13.79522333,100.6061267,223,e10-619-40130,Wang Thong Lang
12/1/2020 4:36,13.791085,100.608505,223,e10-619-40130,Wang Thong Lang
12/1/2020 4:38,13.79099833,100.6086017,223,e10-619-40130,Wang Thong Lang
12/1/2020 4:40,13.79098333,100.6087017,223,e10-619-40130,Wang Thong Lang
12/1/2020 4:44,13.78581,100.6098783,223,e10-619-40130,Wang Thong Lang
12/1/2020 4:46,13.78546167,100.6104633,223,e10-619-40130,Wang Thong Lang
12/1/2020 4:48,13.78777333,100.6063033,223,e10-619-40130,Wang Thong Lang
12/1/2020 4:50,13.79139167,100.59992,223,e10-619-40130,Wang Thong Lang
12/1/2020 4:52,13.789075,100.5994017,223,e10-619-40130,Wang Thong Lang
12/1/2020 4:54,13.78885,100.590105,223,e10-619-40130,Huai Khwang
12/1/2020 4:56,13.78951833,100.5840983,223,e10-619-40130,Huai Khwang
12/1/2020 4:58,13.78955833,100.5802233,223,e10-619-40130,Huai Khwang
12/1/2020 5:00,13.78959,100.5774867,223,e10-619-40130,Huai Khwang
12/1/2020 5:02,13.7897,100.5748517,223,e10-619-40130,Huai Khwang
12/1/2020 5:04,13.78970333,100.57087,223,e10-619-40130,Din Daeng
12/1/2020 5:54,13.79212167,100.5688717,223,e10-619-40130,Din Daeng
12/1/2020 5:56,13.792165,100.5687783,223,e10-619-40130,Din Daeng
12/1/2020 5:58,13.792165,100.5687783,223,e10-619-40130,Din Daeng
12/1/2020 6:00,13.7922,100.5681883,223,e10-619-40130,Din Daeng
12/1/2020 6:02,13.78958333,100.566625,223,e10-619-40130,Din Daeng
12/1/2020 6:04,13.78930167,100.5618633,223,e10-619-40130,Phaya Thai
12/1/2020 6:06,13.77598333,100.5550433,223,e10-619-40130,Phaya Thai
12/1/2020 6:08,13.76474833,100.5487383,223,e10-619-40130,Phaya Thai
12/1/2020 6:10,13.76396333,100.540165,223,e10-619-40130,Ratchathewi
12/1/2020 6:12,13.76558,100.5368533,223,e10-619-40130,Ratchathewi
12/1/2020 6:14,13.76681667,100.5339417,223,e10-619-40130,Ratchathewi
12/1/2020 6:16,13.76742833,100.5339433,223,e10-619-40130,Ratchathewi
12/1/2020 6:18,13.767505,100.534265,223,e10-619-40130,Ratchathewi
12/1/2020 6:20,13.767195,100.53467,223,e10-619-40130,Ratchathewi
12/1/2020 6:22,13.76721333,100.53459,223,e10-619-40130,Ratchathewi
12/1/2020 6:24,13.76431833,100.5393767,223,e10-619-40130,Ratchathewi
12/1/2020 6:26,13.762885,100.5435133,223,e10-619-40130,Phaya Thai
12/1/2020 6:28,13.77541,100.5539933,223,e10-619-40130,Phaya Thai
12/1/2020 6:30,13.79421,100.5612817,223,e10-619-40130,Phaya Thai
12/1/2020 6:32,13.81651833,100.5589867,223,e10-619-40130,Chatu Chak
12/1/2020 6:34,13.82899,100.5530333,223,e10-619-40130,Chatu Chak
12/1/2020 6:36,13.81303,100.5500567,223,e10-619-40130,Chatu Chak
12/1/2020 6:38,13.80599167,100.5482617,223,e10-619-40130,Chatu Chak
12/1/2020 6:40,13.79882667,100.5484167,223,e10-619-40130,Chatu Chak
12/1/2020 6:42,13.79754,100.545475,223,e10-619-40130,Chatu Chak
12/1/2020 6:44,13.797435,100.5437233,223,e10-619-40130,Chatu Chak
12/1/2020 6:46,13.79300333,100.5384617,223,e10-619-40130,Phaya Thai
12/1/2020 6:48,13.79142,100.5377317,223,e10-619-40130,Phaya Thai
12/1/2020 6:50,13.78277667,100.53431,223,e10-619-40130,Phaya Thai
12/1/2020 6:52,13.78055333,100.5329967,223,e10-619-40130,Phaya Thai
12/1/2020 6:54,13.76950333,100.5290533,223,e10-619-40130,Ratchathewi
12/1/2020 6:56,13.76716333,100.533515,223,e10-619-40130,Ratchathewi
12/1/2020 6:58,13.76741833,100.5339283,223,e10-619-40130,Ratchathewi
12/1/2020 7:00,13.76754167,100.5340583,223,e10-619-40130,Ratchathewi
12/1/2020 7:02,13.76681333,100.534465,223,e10-619-40130,Ratchathewi
12/1/2020 7:04,13.76543,100.5373233,223,e10-619-40130,Ratchathewi
12/1/2020 7:06,13.76673833,100.5391583,223,e10-619-40130,Phaya Thai
12/1/2020 7:08,13.77053833,100.5412367,223,e10-619-40130,Phaya Thai
12/1/2020 7:10,13.76610833,100.5389617,223,e10-619-40130,Phaya Thai
12/1/2020 7:12,13.76610833,100.5389617,223,e10-619-40130,Phaya Thai
12/1/2020 7:14,13.764695,100.5377733,223,e10-619-40130,Ratchathewi
12/1/2020 7:16,13.767295,100.5338717,223,e10-619-40130,Ratchathewi
12/1/2020 7:18,13.76703667,100.53451,223,e10-619-40130,Ratchathewi
12/1/2020 7:20,13.765345,100.537365,223,e10-619-40130,Ratchathewi
12/1/2020 7:22,13.77031833,100.541155,223,e10-619-40130,Phaya Thai
12/1/2020 7:24,13.77543667,100.54362,223,e10-619-40130,Phaya Thai
12/1/2020 7:26,13.77570333,100.5539783,223,e10-619-40130,Phaya Thai
12/1/2020 7:28,13.79312833,100.5611183,223,e10-619-40130,Phaya Thai
12/1/2020 7:30,13.80702667,100.559695,223,e10-619-40130,Chatu Chak
12/1/2020 7:32,13.82064333,100.5641917,223,e10-619-40130,Chatu Chak
12/1/2020 7:34,13.82305,100.5652833,223,e10-619-40130,Chatu Chak
12/1/2020 7:36,13.82428833,100.5666933,223,e10-619-40130,Chatu Chak
12/1/2020 7:38,13.82828167,100.568605,223,e10-619-40130,Chatu Chak
12/1/2020 7:40,13.83437167,100.5721917,223,e10-619-40130,Chatu Chak
12/1/2020 7:42,13.83783833,100.5742917,223,e10-619-40130,Chatu Chak
12/1/2020 7:44,13.83926167,100.574945,223,e10-619-40130,Chatu Chak
12/1/2020 7:46,13.8414,100.59003,223,e10-619-40130,Chatu Chak
12/1/2020 7:48,13.83933,100.58025,223,e10-619-40130,Chatu Chak
12/1/2020 7:50,13.83948667,100.5799967,223,e10-619-40130,Chatu Chak
12/1/2020 7:52,13.83901833,100.5752333,223,e10-619-40130,Chatu Chak
12/1/2020 7:54,13.83484667,100.5727567,223,e10-619-40130,Chatu Chak
12/1/2020 7:56,13.83448833,100.5725533,223,e10-619-40130,Chatu Chak
12/1/2020 7:58,13.82912333,100.5694417,223,e10-619-40130,Chatu Chak
12/1/2020 8:00,13.827545,100.5646833,223,e10-619-40130,Chatu Chak
12/1/2020 8:02,13.827395,100.56587,223,e10-619-40130,Chatu Chak
12/1/2020 8:04,13.82894667,100.5581783,223,e10-619-40130,Chatu Chak
12/1/2020 8:06,13.81268333,100.559785,223,e10-619-40130,Chatu Chak
12/1/2020 8:08,13.80278167,100.55399,223,e10-619-40130,Chatu Chak
12/1/2020 8:10,13.79586667,100.5398017,223,e10-619-40130,Phaya Thai
12/1/2020 8:12,13.79220333,100.5382017,223,e10-619-40130,Phaya Thai
12/1/2020 8:14,13.78338833,100.5344417,223,e10-619-40130,Phaya Thai
12/1/2020 8:16,13.778475,100.5323183,223,e10-619-40130,Phaya Thai
12/1/2020 8:18,13.77103667,100.5295017,223,e10-619-40130,Ratchathewi
12/1/2020 8:20,13.76937,100.52879,223,e10-619-40130,Ratchathewi
12/1/2020 8:22,13.76937,100.52879,223,e10-619-40130,Ratchathewi
12/1/2020 8:24,13.76937,100.52879,223,e10-619-40130,Ratchathewi
12/1/2020 8:26,13.76946667,100.5277833,223,e10-619-40130,Ratchathewi
12/1/2020 8:28,13.76829167,100.5267167,223,e10-619-40130,Ratchathewi
12/1/2020 8:30,13.76849,100.52812,223,e10-619-40130,Ratchathewi
12/1/2020 8:32,13.76884667,100.528225,223,e10-619-40130,Ratchathewi
12/1/2020 8:34,13.76901167,100.528345,223,e10-619-40130,Ratchathewi
12/1/2020 8:36,13.765245,100.5238867,223,e10-619-40130,Dusit
12/1/2020 8:38,13.76413667,100.5234167,223,e10-619-40130,Dusit
12/1/2020 8:40,13.757925,100.520925,223,e10-619-40130,Dusit
12/1/2020 8:42,13.75731667,100.5207133,223,e10-619-40130,Dusit
12/1/2020 8:44,13.76039,100.5250517,223,e10-619-40130,Ratchathewi
12/1/2020 8:46,13.76405,100.5265217,223,e10-619-40130,Ratchathewi
12/1/2020 8:48,13.76259167,100.5261667,223,e10-619-40130,Ratchathewi
12/1/2020 8:50,13.76259167,100.5261667,223,e10-619-40130,Ratchathewi
12/1/2020 8:52,13.760825,100.5254867,223,e10-619-40130,Ratchathewi
12/1/2020 8:54,13.75771167,100.5239533,223,e10-619-40130,Ratchathewi
12/1/2020 8:56,13.76119,100.525415,223,e10-619-40130,Ratchathewi
12/1/2020 8:58,13.76119,100.525415,223,e10-619-40130,Ratchathewi
12/1/2020 9:00,13.76587333,100.5273117,223,e10-619-40130,Ratchathewi
12/1/2020 9:02,13.76882833,100.528425,223,e10-619-40130,Ratchathewi
12/1/2020 9:04,13.774305,100.5307583,223,e10-619-40130,Phaya Thai
12/1/2020 9:06,13.78049333,100.531875,223,e10-619-40130,Phaya Thai
12/1/2020 9:08,13.78351167,100.531715,223,e10-619-40130,Phaya Thai
12/1/2020 9:10,13.78713,100.53287,223,e10-619-40130,Dusit
12/1/2020 9:12,13.79315,100.5314167,223,e10-619-40130,Dusit
12/1/2020 9:14,13.79257833,100.5344967,223,e10-619-40130,Dusit
12/1/2020 9:16,13.79257833,100.5344967,223,e10-619-40130,Dusit
12/1/2020 9:18,13.79052333,100.5341467,223,e10-619-40130,Dusit
12/1/2020 9:20,13.78727333,100.5328317,223,e10-619-40130,Dusit
12/1/2020 9:22,13.78191667,100.53074,223,e10-619-40130,Dusit
12/1/2020 9:24,13.78108167,100.5303717,223,e10-619-40130,Dusit
12/1/2020 9:26,13.78192667,100.5311283,223,e10-619-40130,Phaya Thai
12/1/2020 9:28,13.78352667,100.5318817,223,e10-619-40130,Phaya Thai
12/1/2020 9:30,13.782995,100.5331067,223,e10-619-40130,Phaya Thai
12/1/2020 9:32,13.782845,100.5334733,223,e10-619-40130,Phaya Thai
12/1/2020 9:34,13.78452,100.5348867,223,e10-619-40130,Phaya Thai
12/1/2020 9:36,13.78854333,100.536585,223,e10-619-40130,Phaya Thai
12/1/2020 9:38,13.791565,100.5378233,223,e10-619-40130,Phaya Thai
12/1/2020 9:40,13.79676,100.5383833,223,e10-619-40130,Phaya Thai
12/1/2020 9:42,13.79770167,100.5452517,223,e10-619-40130,Chatu Chak
12/1/2020 9:44,13.80115,100.5482517,223,e10-619-40130,Chatu Chak
12/1/2020 9:46,13.81189833,100.5493517,223,e10-619-40130,Chatu Chak
12/1/2020 9:48,13.81462,100.54951,223,e10-619-40130,Chatu Chak
12/1/2020 9:50,13.80549667,100.5482767,223,e10-619-40130,Chatu Chak
12/1/2020 9:52,13.79895333,100.5484417,223,e10-619-40130,Chatu Chak
12/1/2020 9:54,13.79824,100.54848,223,e10-619-40130,Chatu Chak
12/1/2020 9:56,13.79763167,100.5421067,223,e10-619-40130,Chatu Chak
12/1/2020 9:58,13.79455333,100.5390883,223,e10-619-40130,Phaya Thai
12/1/2020 10:00,13.79032167,100.5372917,223,e10-619-40130,Phaya Thai
12/1/2020 10:02,13.78804667,100.5362817,223,e10-619-40130,Phaya Thai
12/1/2020 10:04,13.78804667,100.5362817,223,e10-619-40130,Phaya Thai
12/1/2020 10:06,13.78762333,100.53594,223,e10-619-40130,Phaya Thai
12/1/2020 10:08,13.78678333,100.5356733,223,e10-619-40130,Phaya Thai
12/1/2020 10:10,13.78411167,100.5347433,223,e10-619-40130,Phaya Thai
12/1/2020 10:12,13.78133667,100.5334917,223,e10-619-40130,Phaya Thai
12/1/2020 10:14,13.775935,100.5315283,223,e10-619-40130,Phaya Thai
12/1/2020 10:16,13.765855,100.5280417,223,e10-619-40130,Ratchathewi
12/1/2020 10:18,13.76391167,100.529685,223,e10-619-40130,Ratchathewi
12/1/2020 10:20,13.76214333,100.5304867,223,e10-619-40130,Ratchathewi
12/1/2020 10:22,13.76434333,100.5312683,223,e10-619-40130,Ratchathewi
12/1/2020 10:24,13.76907167,100.52895,223,e10-619-40130,Ratchathewi
12/1/2020 10:26,13.769015,100.5289567,223,e10-619-40130,Ratchathewi
12/1/2020 10:28,13.76906667,100.5289517,223,e10-619-40130,Ratchathewi
12/1/2020 10:30,13.76965167,100.5274433,223,e10-619-40130,Ratchathewi
12/1/2020 10:32,13.76896333,100.52828,223,e10-619-40130,Ratchathewi
12/1/2020 10:34,13.770285,100.52621,223,e10-619-40130,Dusit
12/1/2020 10:36,13.77213,100.522205,223,e10-619-40130,Dusit
12/1/2020 10:38,13.77335,100.51954,223,e10-619-40130,Dusit
12/1/2020 10:40,13.77338167,100.519495,223,e10-619-40130,Dusit
12/1/2020 10:42,13.77338167,100.519495,223,e10-619-40130,Dusit
12/1/2020 10:44,13.77338167,100.519495,223,e10-619-40130,Dusit
12/1/2020 10:46,13.77379667,100.518585,223,e10-619-40130,Dusit
12/1/2020 10:48,13.774035,100.5180483,223,e10-619-40130,Dusit
12/1/2020 10:50,13.774495,100.5171583,223,e10-619-40130,Dusit
12/1/2020 10:52,13.774495,100.5171583,223,e10-619-40130,Dusit
12/1/2020 10:54,13.77482167,100.5163967,223,e10-619-40130,Dusit
12/1/2020 10:56,13.77489,100.516215,223,e10-619-40130,Dusit
12/1/2020 10:58,13.77489,100.516215,223,e10-619-40130,Dusit
12/1/2020 11:00,13.77502667,100.51589,223,e10-619-40130,Dusit
12/1/2020 11:02,13.77502667,100.51589,223,e10-619-40130,Dusit
12/1/2020 11:04,13.77502667,100.51589,223,e10-619-40130,Dusit
12/1/2020 11:06,13.77502667,100.51589,223,e10-619-40130,Dusit
12/1/2020 11:08,13.77502667,100.51589,223,e10-619-40130,Dusit
12/1/2020 11:10,13.77557167,100.5146783,223,e10-619-40130,Dusit
12/1/2020 11:12,13.77557167,100.5146783,223,e10-619-40130,Dusit
12/1/2020 11:14,13.77582167,100.51413,223,e10-619-40130,Dusit
12/1/2020 11:16,13.77586,100.51408,223,e10-619-40130,Dusit
12/1/2020 11:18,13.77597167,100.5138317,223,e10-619-40130,Dusit
12/1/2020 11:20,13.77609333,100.5135333,223,e10-619-40130,Dusit
12/1/2020 11:22,13.77624333,100.513195,223,e10-619-40130,Dusit
12/1/2020 11:24,13.77624333,100.513195,223,e10-619-40130,Dusit
12/1/2020 11:26,13.77640333,100.5128167,223,e10-619-40130,Dusit
12/1/2020 11:28,13.777645,100.510165,223,e10-619-40130,Dusit
12/1/2020 11:30,13.77772667,100.5099433,223,e10-619-40130,Dusit
12/1/2020 11:32,13.77772667,100.5099433,223,e10-619-40130,Dusit
12/1/2020 11:34,13.77772667,100.5099433,223,e10-619-40130,Dusit
12/1/2020 11:36,13.77852333,100.5082183,223,e10-619-40130,Dusit
12/1/2020 11:38,13.77983333,100.50527,223,e10-619-40130,Dusit
12/1/2020 11:40,13.78129833,100.501965,223,e10-619-40130,Bang Phlat
12/1/2020 11:42,13.78369833,100.49634,223,e10-619-40130,Bang Phlat
12/1/2020 11:44,13.78440333,100.494845,223,e10-619-40130,Bang Phlat
12/1/2020 11:46,13.78941167,100.4801083,223,e10-619-40130,Bang Phlat
12/1/2020 11:48,13.78711833,100.4671333,223,e10-619-40130,Bangkok Noi
12/1/2020 11:50,13.78538833,100.4606633,223,e10-619-40130,Taling Chan
12/1/2020 11:52,13.78064333,100.4451617,223,e10-619-40130,Taling Chan
12/1/2020 11:54,13.78090833,100.427655,223,e10-619-40130,Taling Chan
12/1/2020 11:56,13.77347,100.4264483,223,e10-619-40130,Taling Chan
12/1/2020 11:58,13.781015,100.426035,223,e10-619-40130,Taling Chan
12/1/2020 12:06,13.78024167,100.426425,223,e10-619-40130,Taling Chan
12/1/2020 12:08,13.76523333,100.4266033,223,e10-619-40130,Taling Chan
12/1/2020 12:10,13.75354167,100.428445,223,e10-619-40130,Taling Chan
12/1/2020 12:12,13.75245,100.4455617,223,e10-619-40130,Taling Chan
12/1/2020 12:14,13.75237833,100.4468633,223,e10-619-40130,Taling Chan
12/1/2020 12:16,13.75183167,100.4402867,223,e10-619-40130,Taling Chan
12/1/2020 12:18,13.75329333,100.45443,223,e10-619-40130,Taling Chan
12/1/2020 12:20,13.75500167,100.4709967,223,e10-619-40130,Bangkok Noi
12/1/2020 12:22,13.75558833,100.4775717,223,e10-619-40130,Bangkok Noi
12/1/2020 12:24,13.75601667,100.4830167,223,e10-619-40130,Bangkok Noi
12/1/2020 12:26,13.75617333,100.48544,223,e10-619-40130,Bangkok Noi
12/1/2020 12:28,13.75620333,100.4856833,223,e10-619-40130,Bangkok Noi
12/1/2020 12:30,13.75616167,100.4835083,223,e10-619-40130,Bangkok Noi
12/1/2020 12:32,13.76655667,100.4838267,223,e10-619-40130,Bangkok Noi
12/1/2020 12:34,13.77205833,100.482985,223,e10-619-40130,Bangkok Noi
12/1/2020 12:36,13.77368167,100.4821017,223,e10-619-40130,Bang Phlat
12/1/2020 12:38,13.77625667,100.48425,223,e10-619-40130,Bang Phlat
12/1/2020 12:40,13.78062167,100.4881417,223,e10-619-40130,Bang Phlat
12/1/2020 12:42,13.784495,100.4942617,223,e10-619-40130,Bang Phlat
12/1/2020 12:44,13.79259667,100.505075,223,e10-619-40130,Bang Phlat
12/1/2020 12:46,13.801135,100.511245,223,e10-619-40130,Bang Phlat
12/1/2020 12:48,13.81542333,100.5149317,223,e10-619-40130,Bang Sue
12/1/2020 12:50,13.827735,100.5278133,223,e10-619-40130,Bang Sue
12/1/2020 12:52,13.83016833,100.5458267,223,e10-619-40130,Chatu Chak
12/1/2020 12:54,13.82962667,100.563145,223,e10-619-40130,Chatu Chak
12/1/2020 12:56,13.82864333,100.56894,223,e10-619-40130,Chatu Chak
12/1/2020 12:58,13.83448,100.5724883,223,e10-619-40130,Chatu Chak
12/1/2020 13:00,13.84030167,100.5778283,223,e10-619-40130,Chatu Chak
12/1/2020 13:02,13.84177833,100.5908983,223,e10-619-40130,Lat Phrao
12/1/2020 13:04,13.84420667,100.598655,223,e10-619-40130,Lat Phrao
12/1/2020 13:06,13.84758833,100.5917417,223,e10-619-40130,Bang Khen
12/1/2020 13:08,13.84593833,100.593265,223,e10-619-40130,Bang Khen
12/1/2020 13:10,13.853175,100.5885617,223,e10-619-40130,Bang Khen
12/1/2020 13:12,13.85634333,100.5853533,223,e10-619-40130,Chatu Chak
12/1/2020 13:14,13.845385,100.5790267,223,e10-619-40130,Chatu Chak
12/1/2020 13:16,13.84059667,100.5797967,223,e10-619-40130,Chatu Chak
12/1/2020 13:18,13.842055,100.59424,223,e10-619-40130,Lat Phrao
